time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
1072128,20.202411651611328,12.0,5230,0.0003,-2.513821940869093,0.03492972953536082,0.25849609375,0.0,883.650749206543,0.2,338.3575134277344,0.033545665,,,,,
1073152,22.93419647216797,12.0,,,,,,,,,,,,,,,
1074176,20.12049102783203,12.0,5240,0.0003,-2.532646105438471,0.029796310617530252,0.308642578125,0.0,1014.5792098999024,0.2,519.9149169921875,0.033959832,,,,,
1075200,21.148178100585938,12.0,,,,,,,,,,,,,,,
1076224,19.028940200805664,12.0,5250,0.0003,-2.540187580883503,0.020350825199420795,0.264208984375,0.0,684.7126930236816,0.2,421.88018798828125,0.036769997,,,,,
1077248,20.82175064086914,12.0,,,,,,,,,,,,,,,
1078272,16.035778045654297,12.0,5260,0.0003,-2.5514756344258784,0.02591424356214702,0.418896484375,0.0,781.2515278816223,0.2,308.20477294921875,0.03886418,,,,,
1079296,18.162708282470703,12.0,,,,,,,,,,,,,,,
1080320,19.78527069091797,12.0,5270,0.0003,-2.558178059756756,0.037966875243000686,0.290087890625,1.1920928955078125e-07,667.6457221031189,0.2,252.9751434326172,0.029007714,,,,,
1081344,23.355777740478516,12.0,,,,,,,,,,,,,,,
1082368,19.105361938476562,12.0,5280,0.0003,-2.5591702058911325,0.028751114757324104,0.26396484375,-1.1920928955078125e-07,825.9558836936951,0.2,516.5379028320312,0.02887649,,,,,
1083392,17.2918701171875,12.0,,,,,,,,,,,,,,,
1084416,10.818467140197754,12.0,5290,0.0003,-2.6239564664661885,0.02241865405376302,0.278955078125,0.0,575.0237493515015,0.2,270.3104553222656,0.028756594,,,,,
1085440,21.03707504272461,12.0,,,,,,,,,,,,,,,
1086464,22.851806640625,12.0,5300,0.0003,-2.614770407229662,0.02156938240514137,0.270751953125,0.0,743.5975806236268,0.2,316.43365478515625,0.02979853,,,,,
1087488,17.622787475585938,12.0,,,,,,,,,,,,,,,
1087488,,,,,,,,,,,,,167.38786328999998,12.0,140,444,645
1088512,22.771329879760742,12.0,5310,0.0003,-2.6119935028254986,0.013463608027086594,0.225,0.0,940.6695256233215,0.2,497.80792236328125,0.024280546,,,,,
1089536,20.8039608001709,12.0,,,,,,,,,,,,,,,
1090560,24.635364532470703,12.0,5320,0.0003,-2.5864188499748706,0.016384537257545163,0.16259765625,0.0,744.1760101318359,0.2,268.7265625,0.021539854,,,,,
1091584,20.128860473632812,12.0,,,,,,,,,,,,,,,
1092608,15.057966232299805,12.0,5330,0.0003,-2.5667479403316973,0.03289110050245654,0.26357421875,0.0,725.9683263778686,0.2,305.6502685546875,0.032380685,,,,,
1093632,20.924028396606445,12.0,,,,,,,,,,,,,,,
1094656,14.708341598510742,12.0,5340,0.0003,-2.557599209994078,0.033475521644868424,0.34169921875,5.960464477539063e-08,814.7898135185242,0.2,338.4930419921875,0.034227848,,,,,
1095680,19.113935470581055,12.0,,,,,,,,,,,,,,,
1096704,19.495872497558594,12.0,5350,0.0003,-2.639709944278002,0.024643891406594776,0.33447265625,1.1920928955078125e-07,655.5357584953308,0.2,328.66314697265625,0.033097938,,,,,
1097728,20.866788864135742,12.0,,,,,,,,,,,,,,,
1098752,11.84496784210205,12.0,5360,0.0003,-2.6783876426517965,0.02176004475186346,0.253515625,0.0,735.0187910079956,0.2,431.9509582519531,0.024753185,,,,,
1099776,18.440181732177734,12.0,,,,,,,,,,,,,,,
1100800,13.3932523727417,12.0,5370,0.0003,-2.6570492163300514,0.02332611125166295,0.335302734375,0.0,1063.3763832092286,0.2,445.092529296875,0.033632327,,,,,
1101824,10.495903015136719,12.0,,,,,,,,,,,,,,,
1102848,14.772201538085938,12.0,5380,0.0003,-2.6717634849250316,0.02839374360628426,0.34501953125,0.0,541.982156085968,0.2,262.6622314453125,0.03636297,,,,,
1103872,21.617341995239258,12.0,,,,,,,,,,,,,,,
1104896,18.20417022705078,12.0,5390,0.0003,-2.666143298894167,0.029187099749105983,0.290478515625,0.0,718.0682967185974,0.2,286.0928649902344,0.03626142,,,,,
1105920,17.318878173828125,12.0,,,,,,,,,,,,,,,
1106944,19.159170150756836,12.0,5400,0.0003,-2.655431858450174,0.029104593851661774,0.265576171875,0.0,694.6504407882691,0.2,321.21173095703125,0.033929426,,,,,
1107968,21.1285400390625,12.0,,,,,,,,,,,,,,,
1107968,,,,,,,,,,,,,123.36707582,12.0,150,474,647
1108992,20.851058959960938,12.0,5410,0.0003,-2.6183805875480175,0.01978966563619906,0.23974609375,-1.1920928955078125e-07,861.734681224823,0.2,558.0569458007812,0.027681122,,,,,
1110016,16.941925048828125,12.0,,,,,,,,,,,,,,,
1111040,16.252216339111328,12.0,5420,0.0003,-2.6378200106322764,0.03083075936010573,0.258837890625,5.960464477539063e-08,968.2902915954589,0.2,430.5770263671875,0.034185708,,,,,
1112064,19.789371490478516,12.0,,,,,,,,,,,,,,,
1113088,19.611722946166992,12.0,5430,0.0003,-2.659838692843914,0.03159288451715838,0.302490234375,1.1920928955078125e-07,996.701242351532,0.2,376.45538330078125,0.033536382,,,,,
1114112,13.029213905334473,12.0,,,,,,,,,,,,,,,
1115136,12.698236465454102,12.0,5440,0.0003,-2.676996421068907,0.034305190546729133,0.281982421875,-1.1920928955078125e-07,691.9050643920898,0.2,413.69561767578125,0.034055017,,,,,
1116160,20.4064884185791,12.0,,,,,,,,,,,,,,,
1117184,21.257171630859375,12.0,5450,0.0003,-2.6667440883815288,0.024082426918903367,0.263427734375,0.0,618.0367629051209,0.2,304.9075622558594,0.035332166,,,,,
1118208,21.366270065307617,12.0,,,,,,,,,,,,,,,
1119232,20.227252960205078,12.0,5460,0.0003,-2.6698085591197014,0.016820644386461935,0.30732421875,0.0,720.0708352088928,0.2,284.5028381347656,0.03691244,,,,,
1120256,17.280414581298828,12.0,,,,,,,,,,,,,,,
1121280,18.554431915283203,12.0,5470,0.0003,-2.6418383419513702,0.028559640249295627,0.28779296875,0.0,746.8620209693909,0.2,430.384521484375,0.034781545,,,,,
1122304,18.976486206054688,12.0,,,,,,,,,,,,,,,
1123328,15.619653701782227,12.0,5480,0.0003,-2.6204076178371905,0.03557952496485086,0.29033203125,-1.1920928955078125e-07,731.6081262588501,0.2,381.4367370605469,0.036448143,,,,,
1124352,20.27200698852539,12.0,,,,,,,,,,,,,,,
1125376,17.70094108581543,12.0,5490,0.0003,-2.644936563819647,0.0289028790226439,0.241796875,-1.1920928955078125e-07,912.4252270698547,0.2,371.97430419921875,0.026999148,,,,,
1126400,20.95330810546875,12.0,,,,,,,,,,,,,,,
1127424,19.431713104248047,12.0,5500,0.0003,-2.661504565179348,0.025527615813189186,0.306787109375,0.0,821.864783859253,0.2,431.28863525390625,0.0316457,,,,,
1128448,21.986980438232422,12.0,,,,,,,,,,,,,,,
1128448,,,,,,,,,,,,,125.95754084000001,12.0,160,506,646
1129472,18.92266082763672,12.0,5510,0.0003,-2.6632911264896393,0.025763822202861775,0.2845703125,-1.1920928955078125e-07,748.4269770622253,0.2,421.15435791015625,0.030088399,,,,,
1130496,11.936723709106445,12.0,,,,,,,,,,,,,,,
1131520,16.502323150634766,12.0,5520,0.0003,-2.659294670075178,0.017866114922071574,0.2974609375,1.1920928955078125e-07,614.1618629455567,0.2,486.1346435546875,0.031215457,,,,,
1132544,21.913646697998047,12.0,,,,,,,,,,,,,,,
1133568,22.946786880493164,12.0,5530,0.0003,-2.6191894464194774,0.03138943606027169,0.2458984375,5.960464477539063e-08,770.9235021591187,0.2,366.2215270996094,0.038590603,,,,,
1134592,17.451749801635742,12.0,,,,,,,,,,,,,,,
1135616,8.994478225708008,12.0,5540,0.0003,-2.606330292671919,0.025155440234811977,0.28974609375,-1.1920928955078125e-07,866.5007459640503,0.2,410.6141357421875,0.0360391,,,,,
1136640,11.741270065307617,12.0,,,,,,,,,,,,,,,
1137664,21.395610809326172,12.0,5550,0.0003,-2.5871578715741634,0.04174407750542741,0.278466796875,0.0,749.6335424423218,0.2,402.88677978515625,0.0415665,,,,,
1138688,18.33965492248535,12.0,,,,,,,,,,,,,,,
1139712,18.221820831298828,12.0,5560,0.0003,-2.6108254067599774,0.034622492603375576,0.3337890625,0.0,746.9229786872863,0.2,432.404541015625,0.04017237,,,,,
1140736,18.392297744750977,12.0,,,,,,,,,,,,,,,
1141760,19.83709716796875,12.0,5570,0.0003,-2.619930538535118,0.028186065281624907,0.238427734375,0.0,796.9918675422668,0.2,446.68060302734375,0.021852972,,,,,
1142784,18.180789947509766,12.0,,,,,,,,,,,,,,,
1143808,17.223373413085938,12.0,5580,0.0003,-2.6180300652980804,0.027125310979317873,0.237353515625,0.0,628.7259203910828,0.2,275.27093505859375,0.028130867,,,,,
1144832,15.448112487792969,12.0,,,,,,,,,,,,,,,
1145856,16.54644775390625,12.0,5590,0.0003,-2.60253819078207,0.033482672271202316,0.21533203125,-1.1920928955078125e-07,716.9100329399109,0.2,219.5689697265625,0.024733897,,,,,
1146880,8.259502410888672,12.0,,,,,,,,,,,,,,,
1147904,20.78667640686035,12.0,5600,0.0003,-2.583431823551655,0.03145955127838533,0.20703125,0.0,724.3136177062988,0.2,247.0880584716797,0.0288868,,,,,
1148928,17.865217208862305,12.0,,,,,,,,,,,,,,,
1148928,,,,,,,,,,,,,159.05673445000002,12.0,170,537,647
1149952,12.252487182617188,12.0,5610,0.0003,-2.5376824542880057,0.026684776580077597,0.28779296875,-1.1920928955078125e-07,698.8056118965148,0.2,440.38470458984375,0.03582118,,,,,
1150976,19.956449508666992,12.0,,,,,,,,,,,,,,,
1152000,19.762741088867188,12.0,5620,0.0003,-2.530339613556862,0.043206375479348934,0.279638671875,-1.1920928955078125e-07,980.2019702911377,0.2,377.8135986328125,0.04674516,,,,,
1153024,19.00111198425293,12.0,,,,,,,,,,,,,,,
1154048,15.625327110290527,12.0,5630,0.0003,-2.5522986009716986,0.04222041665634606,0.33125,0.0,658.1850023269653,0.2,402.7359619140625,0.04776854,,,,,
1155072,22.058109283447266,12.0,,,,,,,,,,,,,,,
1156096,19.564422607421875,12.0,5640,0.0003,-2.5822490312159063,0.040651565411826594,0.363818359375,0.0,825.2961088180542,0.2,374.9100036621094,0.038896464,,,,,
1157120,5.729951858520508,12.0,,,,,,,,,,,,,,,
1158144,17.75457191467285,12.0,5650,0.0003,-2.5478301733732223,0.03544838591333246,0.289794921875,-1.1920928955078125e-07,915.198058795929,0.2,283.13922119140625,0.04845778,,,,,
1159168,10.736278533935547,12.0,,,,,,,,,,,,,,,
1160192,19.648082733154297,12.0,5660,0.0003,-2.568517557531595,0.032940698429592886,0.33359375,-1.1920928955078125e-07,827.8896121025085,0.2,569.8486328125,0.038212977,,,,,
1161216,22.453018188476562,12.0,,,,,,,,,,,,,,,
1162240,23.135028839111328,12.0,5670,0.0003,-2.5772020243108273,0.01962369964021491,0.2322265625,0.0,647.5671917915345,0.2,282.3421936035156,0.029728748,,,,,
1163264,23.1724853515625,12.0,,,,,,,,,,,,,,,
1164288,18.693513870239258,12.0,5680,0.0003,-2.5701528161764147,0.025773948524147272,0.210693359375,0.0,901.4918350219726,0.2,320.2576599121094,0.021203388,,,,,
1165312,10.466358184814453,12.0,,,,,,,,,,,,,,,
1166336,16.383098602294922,12.0,5690,0.0003,-2.570971187949181,0.018936625075002666,0.182470703125,0.0,703.5435938835144,0.2,216.6514434814453,0.023217168,,,,,
1167360,19.408069610595703,12.0,,,,,,,,,,,,,,,
1168384,20.883094787597656,12.0,5700,0.0003,-2.5675128661096096,0.03371430366823915,0.216943359375,5.960464477539063e-08,760.3120142936707,0.2,383.20806884765625,0.03077748,,,,,
1169408,22.008102416992188,12.0,,,,,,,,,,,,,,,
1169408,,,,,,,,,,,,,130.64050658,12.0,180,568,648
1170432,7.862089157104492,12.0,5710,0.0003,-2.558570773899555,0.03642087661428377,0.2892578125,0.0,874.8567264556884,0.2,346.04156494140625,0.04943169,,,,,
1171456,19.889766693115234,12.0,,,,,,,,,,,,,,,
1172480,22.001007080078125,12.0,5720,0.0003,-2.536023399233818,0.016630168566189242,0.230615234375,0.0,695.6827134132385,0.2,314.09521484375,0.02768595,,,,,
1173504,17.199016571044922,12.0,,,,,,,,,,,,,,,
1174528,13.974884033203125,12.0,5730,0.0003,-2.5132359586656094,0.021495067987416405,0.287646484375,1.7881393432617188e-07,722.7793642997742,0.2,389.4928283691406,0.03119035,,,,,
1175552,11.42062759399414,12.0,,,,,,,,,,,,,,,
1176576,19.160091400146484,12.0,5740,0.0003,-2.4963758528232574,0.02756803470183513,0.295849609375,0.0,539.9996372222901,0.2,327.1416320800781,0.04378919,,,,,
1177600,21.248680114746094,12.0,,,,,,,,,,,,,,,
1178624,23.99868392944336,12.0,5750,0.0003,-2.4352000661194326,0.03537242437159875,0.386328125,0.0,735.4298058509827,0.2,392.767578125,0.048784338,,,,,
1179648,13.64982795715332,12.0,,,,,,,,,,,,,,,
1180672,13.562819480895996,12.0,5760,0.0003,-2.4750133946537973,0.03440667020913679,0.34365234375,0.0,795.8246890068054,0.2,487.57403564453125,0.043351106,,,,,
1181696,20.225826263427734,12.0,,,,,,,,,,,,,,,
1182720,19.955080032348633,12.0,5770,0.0003,-2.4943342983722685,0.03345440672856057,0.312548828125,5.960464477539063e-08,766.1363379478455,0.2,325.2890625,0.0351893,,,,,
1183744,19.686365127563477,12.0,,,,,,,,,,,,,,,
1184768,21.56863784790039,12.0,5780,0.0003,-2.5119401521980764,0.020152777174371295,0.25576171875,0.0,880.0979007720947,0.2,373.02825927734375,0.025759324,,,,,
1185792,20.35702133178711,12.0,,,,,,,,,,,,,,,
1186816,19.995075225830078,12.0,5790,0.0003,-2.5665038503706454,0.02680850915639894,0.287158203125,0.0,994.6696949005127,0.2,473.6953125,0.029993195,,,,,
1187840,14.533212661743164,12.0,,,,,,,,,,,,,,,
1188864,16.248180389404297,12.0,5800,0.0003,-2.5736357092857363,0.029594773646385873,0.234521484375,0.0,978.8268369674682,0.2,536.177978515625,0.032978185,,,,,
1189888,22.94440269470215,12.0,,,,,,,,,,,,,,,
1189888,,,,,,,,,,,,,157.2285518,12.0,190,602,645
1190912,20.137916564941406,12.0,5810,0.0003,-2.560176756232977,0.02979257629776839,0.32060546875,-1.1920928955078125e-07,617.4010636329651,0.2,394.8970642089844,0.037280314,,,,,
1191936,19.410980224609375,12.0,,,,,,,,,,,,,,,
1192960,21.171009063720703,12.0,5820,0.0003,-2.541756699979305,0.03579659522511065,0.209228515625,0.0,1047.6912254333497,0.2,628.8897705078125,0.02268089,,,,,
1193984,21.35468864440918,12.0,,,,,,,,,,,,,,,
1195008,23.305706024169922,12.0,5830,0.0003,-2.526084042340517,0.02791233185562305,0.2876953125,-1.1920928955078125e-07,614.21793050766,0.2,361.47711181640625,0.024361834,,,,,
1196032,17.82492446899414,12.0,,,,,,,,,,,,,,,
1197056,15.91065788269043,12.0,5840,0.0003,-2.5139513164758682,0.03679340524686268,0.2837890625,1.1920928955078125e-07,622.7661348342896,0.2,334.66656494140625,0.04017435,,,,,
1198080,13.234803199768066,12.0,,,,,,,,,,,,,,,
1199104,16.057119369506836,12.0,5850,0.0003,-2.541632042825222,0.02737728685606271,0.323681640625,0.0,1100.5820497512818,0.2,585.65234375,0.037314665,,,,,
1200128,10.418100357055664,12.0,,,,,,,,,,,,,,,
1201152,16.445011138916016,12.0,5860,0.0003,-2.521375021338463,0.03576189463783521,0.280029296875,0.0,798.2110866546631,0.2,446.7525634765625,0.030673344,,,,,
1202176,15.67236328125,12.0,,,,,,,,,,,,,,,
1203200,15.466390609741211,12.0,5870,0.0003,-2.5217345036566257,0.033819139815750535,0.200732421875,0.0,1039.7315165519715,0.2,644.6640014648438,0.02133878,,,,,
1204224,12.900911331176758,12.0,,,,,,,,,,,,,,,
1205248,18.650955200195312,12.0,5880,0.0003,-2.5361325293779373,0.028962469096586573,0.19345703125,0.0,767.2834105491638,0.2,297.88165283203125,0.017013777,,,,,
1206272,17.753787994384766,12.0,,,,,,,,,,,,,,,
1207296,11.4757080078125,12.0,5890,0.0003,-2.5449266277253626,0.021036492625717072,0.173779296875,1.1920928955078125e-07,561.1055862426758,0.2,289.5157775878906,0.017299382,,,,,
1208320,18.235858917236328,12.0,,,,,,,,,,,,,,,
1209344,21.780454635620117,12.0,5900,0.0003,-2.555112101137638,0.028191166116448584,0.177001953125,0.0,754.2792922019959,0.2,398.1757507324219,0.015105279,,,,,
1210368,17.424789428710938,12.0,,,,,,,,,,,,,,,
1210368,,,,,,,,,,,,,122.05374090999997,12.0,200,633,646
1211392,22.201988220214844,12.0,5910,0.0003,-2.581233700364828,0.03331762857851572,0.193603515625,-1.1920928955078125e-07,776.1801573753357,0.2,382.4990539550781,0.020234188,,,,,
1212416,22.773719787597656,12.0,,,,,,,,,,,,,,,
1213440,17.24773406982422,12.0,5920,0.0003,-2.5581881873309613,0.015260605895309708,0.189599609375,5.960464477539063e-08,875.6067054748535,0.2,341.85882568359375,0.021612862,,,,,
1214464,18.805416107177734,12.0,,,,,,,,,,,,,,,
1215488,17.305082321166992,12.0,5930,0.0003,-2.542895306646824,0.02439210606389679,0.179931640625,0.0,683.7051940917969,0.2,339.3592834472656,0.017388726,,,,,
1216512,9.385913848876953,12.0,,,,,,,,,,,,,,,
1217536,14.909534454345703,12.0,5940,0.0003,-2.5545770168304442,0.031145369657315312,0.254345703125,-1.1920928955078125e-07,711.1747462272644,0.2,390.994384765625,0.03099639,,,,,
1218560,13.389768600463867,12.0,,,,,,,,,,,,,,,
1219584,13.293293952941895,12.0,5950,0.0003,-2.583252289891243,0.02588596742716618,0.28037109375,0.0,745.7320394515991,0.2,285.8248291015625,0.023507876,,,,,
1220608,11.452690124511719,12.0,,,,,,,,,,,,,,,
1221632,19.735624313354492,12.0,5960,0.0003,-2.5864258162677287,0.027457667095586658,0.24541015625,0.0,1087.0790237426759,0.2,361.757568359375,0.05168359,,,,,
1222656,21.213382720947266,12.0,,,,,,,,,,,,,,,
1223680,22.622852325439453,12.0,5970,0.0003,-2.5674405924975874,0.03318458841531537,0.206103515625,0.0,909.3871666908265,0.2,374.7230529785156,0.029507246,,,,,
1224704,18.101306915283203,12.0,,,,,,,,,,,,,,,
1225728,18.83715057373047,12.0,5980,0.0003,-2.5561098136007785,0.02497611067665275,0.241064453125,1.1920928955078125e-07,1025.8700370788574,0.2,421.7626953125,0.043304168,,,,,
1226752,18.748188018798828,12.0,,,,,,,,,,,,,,,
1227776,21.02788734436035,12.0,5990,0.0003,-2.5414048857986926,0.03613850236215512,0.386376953125,0.0,579.369812297821,0.2,215.34800720214844,0.0370778,,,,,
1228800,19.14920425415039,12.0,,,,,,,,,,,,,,,
1229824,15.140568733215332,12.0,6000,0.0003,-2.5072936967015265,0.031433651194674894,0.219677734375,0.0,826.0013253211976,0.2,558.147705078125,0.027516676,,,,,
1230848,21.301136016845703,12.0,,,,,,,,,,,,,,,
1230848,,,,,,,,,,,,,148.22826816,12.0,210,664,647
1231872,10.67088508605957,12.0,6010,0.0003,-2.5234432630240917,0.03911840091022896,0.253076171875,1.1920928955078125e-07,1167.2568321228027,0.2,570.7215576171875,0.037708566,,,,,
1232896,17.975162506103516,12.0,,,,,,,,,,,,,,,
1233920,19.547462463378906,12.0,6020,0.0003,-2.526389639824629,0.039546229169354775,0.380810546875,0.0,673.5759503364563,0.2,258.7686462402344,0.041171797,,,,,
1234944,19.737375259399414,12.0,,,,,,,,,,,,,,,
1235968,19.879493713378906,12.0,6030,0.0003,-2.557754457741976,0.03361031118256506,0.32275390625,-1.1920928955078125e-07,782.3441098213195,0.2,442.8753967285156,0.036521308,,,,,
1236992,19.00550079345703,12.0,,,,,,,,,,,,,,,
1238016,18.440521240234375,12.0,6040,0.0003,-2.5552457511425017,0.04721829251066083,0.275390625,0.0,866.8364514350891,0.2,411.94915771484375,0.035812877,,,,,
1239040,15.882514953613281,12.0,,,,,,,,,,,,,,,
1240064,21.001049041748047,12.0,6050,0.0003,-2.57967086955905,0.034620734382770024,0.206005859375,0.0,591.6597409248352,0.2,323.7374267578125,0.027178604,,,,,
1241088,16.10870933532715,12.0,,,,,,,,,,,,,,,
1242112,10.039606094360352,12.0,6060,0.0003,-2.5854425437748434,0.03124245038998197,0.291650390625,0.0,967.9619284629822,0.2,586.8174438476562,0.031158745,,,,,
1243136,17.893444061279297,12.0,,,,,,,,,,,,,,,
1244160,14.355329513549805,12.0,6070,0.0003,-2.55574207007885,0.023631219140952453,0.298583984375,-1.1920928955078125e-07,764.0874701499939,0.2,361.8047790527344,0.03969277,,,,,
1245184,10.3150634765625,12.0,,,,,,,,,,,,,,,
1246208,9.741080284118652,12.0,6080,0.0003,-2.5202717542648316,0.032395042495045344,0.245849609375,0.0,925.5552598953248,0.2,392.5738220214844,0.030718535,,,,,
1247232,15.605528831481934,12.0,,,,,,,,,,,,,,,
1248256,20.913610458374023,12.0,6090,0.0003,-2.5110039345920088,0.04031826164573431,0.333740234375,1.1920928955078125e-07,668.9694220542908,0.2,410.122802734375,0.046386063,,,,,
1249280,22.62445068359375,12.0,,,,,,,,,,,,,,,
1250304,7.91028356552124,12.0,6100,0.0003,-2.475816709548235,0.025760561125935055,0.2357421875,0.0,735.4454448699951,0.2,388.1812744140625,0.026161289,,,,,
1251328,15.39582633972168,12.0,,,,,,,,,,,,,,,
1251328,,,,,,,,,,,,,137.39833384,12.0,220,695,647
1252352,16.280075073242188,12.0,6110,0.0003,-2.428440620005131,0.03930470950872404,0.39873046875,-1.1920928955078125e-07,829.3465162277222,0.2,467.3728332519531,0.033965454,,,,,
1253376,13.843303680419922,12.0,,,,,,,,,,,,,,,
1254400,15.523900985717773,12.0,6120,0.0003,-2.447943031042814,0.021033692308992612,0.294482421875,0.0,901.784016418457,0.2,485.8830261230469,0.027854,,,,,
1255424,23.01258087158203,12.0,,,,,,,,,,,,,,,
1256448,20.90932273864746,12.0,6130,0.0003,-2.4449948579072953,0.025008196767885238,0.27548828125,-1.1920928955078125e-07,458.1727947235107,0.2,305.2765197753906,0.03456118,,,,,
1257472,18.080690383911133,12.0,,,,,,,,,,,,,,,
1258496,14.850890159606934,12.0,6140,0.0003,-2.3739857867360117,0.03215872598957503,0.3060546875,0.0,688.4488943099975,0.2,355.4988708496094,0.041249365,,,,,
1259520,15.738139152526855,12.0,,,,,,,,,,,,,,,
1260544,15.327152252197266,12.0,6150,0.0003,-2.371958864480257,0.018274025766004343,0.335302734375,0.0,846.0759426116944,0.2,357.9504699707031,0.035288714,,,,,
1261568,23.63839340209961,12.0,,,,,,,,,,,,,,,
1262592,24.48554229736328,12.0,6160,0.0003,-2.386753036081791,0.024447368671826553,0.234716796875,0.0,745.0277206420899,0.2,323.4524230957031,0.020718798,,,,,
1263616,17.382526397705078,12.0,,,,,,,,,,,,,,,
1264640,12.296907424926758,12.0,6170,0.0003,-2.399328076094389,0.013249414011079352,0.1978515625,0.0,784.4917781829834,0.2,375.0848388671875,0.015049705,,,,,
1265664,13.412808418273926,12.0,,,,,,,,,,,,,,,
1266688,18.9422607421875,12.0,6180,0.0003,-2.4142267629504204,0.015459855270455592,0.18193359375,0.0,867.859477519989,0.2,511.3456726074219,0.02193283,,,,,
1267712,20.434024810791016,12.0,,,,,,,,,,,,,,,
1268736,14.229989051818848,12.0,6190,0.0003,-2.398640074580908,0.027136451491242043,0.2775390625,0.0,693.94871301651,0.2,334.2026672363281,0.020036817,,,,,
1269760,21.732036590576172,12.0,,,,,,,,,,,,,,,
1270784,18.53155517578125,12.0,6200,0.0003,-2.412461684644222,0.021897515485761687,0.182470703125,0.0,1028.1781281471253,0.2,612.2413330078125,0.02097512,,,,,
1271808,21.938568115234375,12.0,,,,,,,,,,,,,,,
1271808,,,,,,,,,,,,,134.6265471,12.0,230,726,648
1272832,16.522184371948242,12.0,6210,0.0003,-2.4335547983646393,0.015760314880753867,0.158154296875,0.0,698.3508260726928,0.2,438.5628662109375,0.018547378,,,,,
1273856,18.73485565185547,12.0,,,,,,,,,,,,,,,
1274880,15.448416709899902,12.0,6220,0.0003,-2.437782022356987,0.02885909204778727,0.239794921875,0.0,668.6750721931458,0.2,391.7982177734375,0.02497545,,,,,
1275904,13.347933769226074,12.0,,,,,,,,,,,,,,,
1276928,15.544699668884277,12.0,6230,0.0003,-2.4401781745254993,0.036315392071264795,0.213037109375,0.0,716.9279731750488,0.2,331.4927673339844,0.023743816,,,,,
1277952,15.95444107055664,12.0,,,,,,,,,,,,,,,
1278976,23.630056381225586,12.0,6240,0.0003,-2.43658432662487,0.028838674286089373,0.2025390625,-1.1920928955078125e-07,972.6268297195435,0.2,562.6344604492188,0.023745013,,,,,
1280000,21.744157791137695,12.0,,,,,,,,,,,,,,,
1281024,15.339344024658203,12.0,6250,0.0003,-2.4424528427422048,0.02753162894077832,0.2517578125,5.960464477539063e-08,894.0539736747742,0.2,421.825439453125,0.027289424,,,,,
1282048,19.239215850830078,12.0,,,,,,,,,,,,,,,
1283072,16.59853744506836,12.0,6260,0.0003,-2.4338488422334192,0.03702044285164448,0.3337890625,5.960464477539063e-08,1018.1897857666015,0.2,450.25872802734375,0.031280346,,,,,
1284096,18.92332649230957,12.0,,,,,,,,,,,,,,,
1285120,21.6527099609375,12.0,6270,0.0003,-2.462420039623976,0.023800779419252648,0.2798828125,0.0,875.4169225692749,0.2,347.2651672363281,0.022517083,,,,,
1286144,19.9191951751709,12.0,,,,,,,,,,,,,,,
1287168,14.985420227050781,12.0,6280,0.0003,-2.489749962836504,0.02726252662250772,0.26181640625,0.0,898.5380861282349,0.2,314.5576171875,0.027551498,,,,,
1288192,18.300762176513672,12.0,,,,,,,,,,,,,,,
1289216,22.74236297607422,12.0,6290,0.0003,-2.493791621923447,0.02008568609453505,0.25078125,0.0,936.6216067314148,0.2,510.50225830078125,0.025237566,,,,,
1290240,14.342072486877441,12.0,,,,,,,,,,,,,,,
1291264,18.874454498291016,12.0,6300,0.0003,-2.487464839965105,0.025907032292161604,0.22529296875,1.1920928955078125e-07,601.3850241661072,0.2,317.9891662597656,0.02403092,,,,,
1292288,21.20586395263672,12.0,,,,,,,,,,,,,,,
1292288,,,,,,,,,,,,,160.26246425,12.0,240,756,649
1293312,13.887929916381836,12.0,6310,0.0003,-2.4573769979178905,0.03441608134307898,0.220361328125,0.0,687.6584777832031,0.2,369.3475646972656,0.025911354,,,,,
1294336,9.535069465637207,12.0,,,,,,,,,,,,,,,
1295360,11.60667610168457,12.0,6320,0.0003,-2.4555530421435834,0.024147490815084893,0.2041015625,0.0,619.8972097396851,0.2,366.7125549316406,0.022616092,,,,,
1296384,17.154178619384766,12.0,,,,,,,,,,,,,,,
1297408,19.583168029785156,12.0,6330,0.0003,-2.456186159700155,0.03965482135536149,0.238671875,0.0,737.1736250877381,0.2,328.2720947265625,0.031373467,,,,,
1298432,23.739185333251953,12.0,,,,,,,,,,,,,,,
1299456,22.56787872314453,12.0,6340,0.0003,-2.4449628718197345,0.03889885182143189,0.28125,0.0,1079.3977743148803,0.2,593.2131958007812,0.057755776,,,,,
1300480,11.558809280395508,12.0,,,,,,,,,,,,,,,
1301504,15.238569259643555,12.0,6350,0.0003,-2.437367507070303,0.03378898365481291,0.35078125,5.960464477539063e-08,896.6578821182251,0.2,345.3327941894531,0.035666708,,,,,
1302528,18.498218536376953,12.0,,,,,,,,,,,,,,,
1303552,14.551822662353516,12.0,6360,0.0003,-2.4299879603087904,0.040366207892657255,0.33701171875,-1.1920928955078125e-07,1119.8217593193053,0.2,561.3807373046875,0.040031135,,,,,
1304576,19.308137893676758,12.0,,,,,,,,,,,,,,,
