eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/explained_variance,train/loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean
40.0,54.73387908935547,791552,5.960464477539063e-08,34267.19140625,-5.1963831782341,0.339794921875,0.2,-0.00715699313514051,0.0003,70482.90103759765,3860,0.035676345,,,,,
40.0,53.699676513671875,792576,,,,,,,,,,,,,,,
40.0,57.31766128540039,793600,5.960464477539063e-08,29483.662109375,-5.192039178311825,0.3810546875,0.2,-0.004941060833516531,0.0003,59590.96590576172,3870,0.04236738,,,,,
40.0,59.4035530090332,794624,,,,,,,,,,,,,,,
40.0,61.58837127685547,795648,0.0,36642.5859375,-5.141015331447124,0.348583984375,0.2,-0.010984591380110941,0.0003,61940.83891601562,3880,0.0409004,,,,,
40.0,61.60248565673828,796672,,,,,,,,,,,,,,,
40.0,60.897071838378906,797696,-1.1920928955078125e-07,24820.390625,-5.1498949319124225,0.323583984375,0.2,-0.004464487012592144,0.0003,61429.924047851564,3890,0.033877023,,,,,
40.0,62.7226448059082,798720,,,,,,,,,,,,,,,
,,798720,,,,,,,,,,,1568.42983419,462,390,1727,40.0
40.0,59.91590881347656,799744,0.0,25296.8359375,-5.174489912390709,0.354052734375,0.2,-0.007970346644287928,0.0003,61615.16861572266,3900,0.04143113,,,,,
40.0,55.10481643676758,800768,,,,,,,,,,,,,,,
40.0,62.324615478515625,801792,-1.1920928955078125e-07,27505.845703125,-5.165592484176159,0.350634765625,0.2,-0.004301782089896733,0.0003,58484.323461914064,3910,0.041357737,,,,,
40.0,64.31715393066406,802816,,,,,,,,,,,,,,,
40.0,56.97918701171875,803840,0.0,35804.234375,-5.16487218439579,0.339208984375,0.2,8.630341035313905e-05,0.0003,68151.49113769531,3920,0.038534623,,,,,
40.0,59.871910095214844,804864,,,,,,,,,,,,,,,
40.0,55.768470764160156,805888,0.0,26564.775390625,-5.17648329436779,0.366064453125,0.2,-0.001420084765413776,0.0003,58104.828088378905,3930,0.043956947,,,,,
40.0,58.88605499267578,806912,,,,,,,,,,,,,,,
40.0,58.14710235595703,807936,0.0,29627.080078125,-5.15090194940567,0.33994140625,0.2,-0.004346518275269773,0.0003,60997.47817382812,3940,0.03836671,,,,,
40.0,59.68678283691406,808960,,,,,,,,,,,,,,,
40.0,57.497432708740234,809984,0.0,30585.1875,-5.113345238566398,0.334814453125,0.2,-0.009816435362154152,0.0003,59254.10336914063,3950,0.036209658,,,,,
40.0,59.95802307128906,811008,,,,,,,,,,,,,,,
40.0,59.20412826538086,812032,0.0,33972.1875,-5.125443671643734,0.350146484375,0.2,-0.011045008545625023,0.0003,62162.05314941406,3960,0.03892068,,,,,
40.0,56.926231384277344,813056,,,,,,,,,,,,,,,
40.0,60.65683364868164,814080,-1.1920928955078125e-07,32767.0703125,-5.137458229064942,0.360595703125,0.2,-0.004752531858684961,0.0003,64830.974157714845,3970,0.039800555,,,,,
40.0,59.33362579345703,815104,,,,,,,,,,,,,,,
40.0,58.56617736816406,816128,0.0,25598.494140625,-5.140371663868427,0.353759765625,0.2,-0.005803430359082995,0.0003,59870.40822753906,3980,0.03756444,,,,,
40.0,62.20446014404297,817152,,,,,,,,,,,,,,,
40.0,59.98289489746094,818176,5.960464477539063e-08,29449.7890625,-5.109014917910099,0.348291015625,0.2,-0.006228942310553975,0.0003,59255.95972900391,3990,0.037598997,,,,,
40.0,63.69999694824219,819200,,,,,,,,,,,,,,,
,,819200,,,,,,,,,,,1564.0669666899996,462,400,1770,40.0
40.0,61.314231872558594,820224,0.0,26866.33203125,-5.0819954663515094,0.34853515625,0.2,0.001975926139130024,0.0003,60439.27436523438,4000,0.039746843,,,,,
40.0,60.12757873535156,821248,,,,,,,,,,,,,,,
40.0,61.51629638671875,822272,0.0,23399.80859375,-5.071667882800102,0.3521484375,0.2,-0.006018977733765496,0.0003,62754.27847900391,4010,0.038428284,,,,,
40.0,64.99266052246094,823296,,,,,,,,,,,,,,,
40.0,58.974586486816406,824320,0.0,23262.947265625,-5.045298457145691,0.325146484375,0.2,-0.00033518212294438856,0.0003,55870.12409667969,4020,0.038018495,,,,,
40.0,66.12541961669922,825344,,,,,,,,,,,,,,,
40.0,61.42168426513672,826368,0.0,33796.328125,-5.019109265506268,0.30859375,0.2,-0.001933651918079704,0.0003,70502.93452148438,4030,0.033184867,,,,,
40.0,64.29560089111328,827392,,,,,,,,,,,,,,,
40.0,62.926170349121094,828416,-1.1920928955078125e-07,28460.65625,-4.972852475941181,0.342529296875,0.2,-0.012457868014462293,0.0003,58792.18508300781,4040,0.036303118,,,,,
40.0,59.43394470214844,829440,,,,,,,,,,,,,,,
40.0,56.63945007324219,830464,0.0,35143.3984375,-4.950110433995723,0.329248046875,0.2,-0.007896416271978523,0.0003,66590.88435058594,4050,0.03360139,,,,,
40.0,56.6826057434082,831488,,,,,,,,,,,,,,,
40.0,65.54611206054688,832512,0.0,31121.98046875,-4.944508568942547,0.33564453125,0.2,-0.008950704260496423,0.0003,62177.150891113284,4060,0.034991622,,,,,
40.0,62.55889129638672,833536,,,,,,,,,,,,,,,
40.0,60.012733459472656,834560,0.0,26485.291015625,-4.929693092405796,0.325537109375,0.2,-0.002217115837265737,0.0003,59772.80050048828,4070,0.035599094,,,,,
40.0,59.240753173828125,835584,,,,,,,,,,,,,,,
40.0,65.54318237304688,836608,0.0,25103.712890625,-4.901432324945927,0.325146484375,0.2,-0.011715441483829636,0.0003,60622.5615234375,4080,0.0328168,,,,,
40.0,59.22975540161133,837632,,,,,,,,,,,,,,,
40.0,64.12647247314453,838656,0.0,39241.4296875,-4.898278616368771,0.342236328125,0.2,-0.0006569103497895412,0.0003,69662.5567993164,4090,0.034193706,,,,,
40.0,66.12606811523438,839680,,,,,,,,,,,,,,,
,,839680,,,,,,,,,,,1604.8485179999998,463,410,1812,40.0
40.0,59.041561126708984,840704,0.0,31141.162109375,-4.922804600000381,0.307421875,0.2,-0.015038046015251893,0.0003,57579.29610595703,4100,0.029800652,,,,,
40.0,68.71633911132812,841728,,,,,,,,,,,,,,,
40.0,58.7728157043457,842752,0.0,22695.25,-4.915236826241016,0.34580078125,0.2,0.00487547813099809,0.0003,60787.27199707031,4110,0.03473147,,,,,
40.0,61.361236572265625,843776,,,,,,,,,,,,,,,
40.0,63.61870574951172,844800,5.960464477539063e-08,32936.84765625,-4.905164876580239,0.319384765625,0.2,-0.005667790833103936,0.0003,65797.80020751953,4120,0.0309647,,,,,
40.0,61.59815979003906,845824,,,,,,,,,,,,,,,
40.0,67.0908203125,846848,0.0,27699.484375,-4.901054529845714,0.317041015625,0.2,-0.006521893019089476,0.0003,56143.016772460935,4130,0.03367219,,,,,
40.0,63.04743194580078,847872,,,,,,,,,,,,,,,
40.0,61.234466552734375,848896,0.0,23234.638671875,-4.906742259860039,0.3404296875,0.2,-0.0032388167848694136,0.0003,59798.98327636719,4140,0.034561545,,,,,
40.0,64.68994140625,849920,,,,,,,,,,,,,,,
40.0,60.65138244628906,850944,-1.1920928955078125e-07,36466.62109375,-4.904340620338917,0.32431640625,0.2,-0.0031532902343315073,0.0003,70662.84447021484,4150,0.03333854,,,,,
40.0,63.31439208984375,851968,,,,,,,,,,,,,,,
40.0,63.11088180541992,852992,0.0,30977.685546875,-4.8540446877479555,0.33408203125,0.2,-0.012275372858857736,0.0003,62934.59947509765,4160,0.03165891,,,,,
40.0,61.429447174072266,854016,,,,,,,,,,,,,,,
40.0,65.01812744140625,855040,0.0,28916.0625,-4.82240793555975,0.322314453125,0.2,-0.006099170833476819,0.0003,61575.845874023435,4170,0.032574542,,,,,
40.0,64.95579528808594,856064,,,,,,,,,,,,,,,
40.0,61.291690826416016,857088,5.960464477539063e-08,34660.359375,-4.773478090763092,0.3091796875,0.2,-0.004975833823846187,0.0003,60715.51071777344,4180,0.03341937,,,,,
40.0,61.06980514526367,858112,,,,,,,,,,,,,,,
40.0,60.640052795410156,859136,5.960464477539063e-08,23675.15234375,-4.729226279258728,0.320654296875,0.2,-0.0087707537211827,0.0003,59146.47679443359,4190,0.033772904,,,,,
40.0,59.91002655029297,860160,,,,,,,,,,,,,,,
,,860160,,,,,,,,,,,1615.0449510100004,463,420,1855,40.0
40.0,68.0941162109375,861184,-1.1920928955078125e-07,35735.60546875,-4.722458559274673,0.330615234375,0.2,0.0022703586502757387,0.0003,64252.301281738284,4200,0.033166483,,,,,
40.0,61.99950408935547,862208,,,,,,,,,,,,,,,
40.0,60.73607635498047,863232,5.960464477539063e-08,34706.8125,-4.706665135920048,0.286865234375,0.2,-0.0025230946266674437,0.0003,59324.47720947266,4210,0.024957769,,,,,
40.0,65.97564697265625,864256,,,,,,,,,,,,,,,
40.0,68.98606872558594,865280,0.0,33740.390625,-4.6782354101538655,0.277001953125,0.2,-0.004233599131111987,0.0003,71774.82719726562,4220,0.026594184,,,,,
40.0,63.320438385009766,866304,,,,,,,,,,,,,,,
40.0,61.15918731689453,867328,0.0,20034.1015625,-4.662817732989788,0.28916015625,0.2,-0.005914458000916056,0.0003,54298.54431152344,4230,0.027522076,,,,,
40.0,66.13793182373047,868352,,,,,,,,,,,,,,,
40.0,64.09031677246094,869376,0.0,36727.7890625,-4.660261039435864,0.29599609375,0.2,0.003171193656453397,0.0003,68539.96871337891,4240,0.0283935,,,,,
40.0,67.28819274902344,870400,,,,,,,,,,,,,,,
40.0,61.952030181884766,871424,5.960464477539063e-08,32800.17578125,-4.67643379420042,0.31982421875,0.2,-0.011778583377599716,0.0003,58278.681958007815,4250,0.028804911,,,,,
40.0,64.02549743652344,872448,,,,,,,,,,,,,,,
40.0,65.68692016601562,873472,0.0,34886.546875,-4.671937258541584,0.29521484375,0.2,6.39472491457127e-05,0.0003,75878.12524414062,4260,0.032153845,,,,,
40.0,57.48594665527344,874496,,,,,,,,,,,,,,,
40.0,67.48284912109375,875520,0.0,31731.978515625,-4.656284013390541,0.2666015625,0.2,-0.008522141579305753,0.0003,61087.72772216797,4270,0.026552554,,,,,
40.0,64.16602325439453,876544,,,,,,,,,,,,,,,
40.0,60.742794036865234,877568,0.0,36042.45703125,-4.673306512832641,0.309033203125,0.2,-0.006293841206934303,0.0003,71781.46590576172,4280,0.028828798,,,,,
40.0,64.67329406738281,878592,,,,,,,,,,,,,,,
40.0,59.54430389404297,879616,0.0,35181.37890625,-4.67438078969717,0.323681640625,0.2,0.0001806851869332604,0.0003,69390.4142211914,4290,0.030990591,,,,,
40.0,66.51722717285156,880640,,,,,,,,,,,,,,,
,,880640,,,,,,,,,,,1681.2650941300003,464,430,1895,40.0
40.0,67.94436645507812,881664,0.0,42630.1796875,-4.665541568398476,0.29482421875,0.2,-0.0006216211004357319,0.0003,70706.66804199219,4300,0.028103039,,,,,
40.0,63.95817947387695,882688,,,,,,,,,,,,,,,
40.0,68.61312866210938,883712,0.0,25778.72265625,-4.644371846318245,0.3390625,0.2,-0.002529422151565086,0.0003,67479.27458496093,4310,0.03273814,,,,,
40.0,66.80787658691406,884736,,,,,,,,,,,,,,,
40.0,66.13900756835938,885760,0.0,32604.966796875,-4.63858929425478,0.323095703125,0.2,0.002310476134880446,0.0003,63694.19256591797,4320,0.032855272,,,,,
40.0,59.88294219970703,886784,,,,,,,,,,,,,,,
40.0,64.34394836425781,887808,0.0,32756.123046875,-4.644481171667576,0.27412109375,0.2,0.00012044023242197,0.0003,69647.06010742187,4330,0.029448278,,,,,
40.0,62.333702087402344,888832,,,,,,,,,,,,,,,
40.0,64.00965881347656,889856,0.0,31903.474609375,-4.651048684120179,0.3580078125,0.2,0.013598200827254913,0.0003,62720.25961914063,4340,0.037774976,,,,,
40.0,66.33439636230469,890880,,,,,,,,,,,,,,,
40.0,63.50218200683594,891904,0.0,31169.025390625,-4.635295480489731,0.359326171875,0.2,0.002067506192543078,0.0003,62106.198229980466,4350,0.034763362,,,,,
40.0,67.2737808227539,892928,,,,,,,,,,,,,,,
40.0,68.24922180175781,893952,0.0,25932.302734375,-4.614288800954819,0.2619140625,0.2,-0.0017506350966868922,0.0003,63188.638610839844,4360,0.025005732,,,,,
40.0,63.12803649902344,894976,,,,,,,,,,,,,,,
40.0,65.32233428955078,896000,0.0,34560.625,-4.603708432614804,0.3044921875,0.2,-0.00030683440127177164,0.0003,69575.43013916016,4370,0.032356482,,,,,
40.0,60.649269104003906,897024,,,,,,,,,,,,,,,
40.0,67.02037048339844,898048,0.0,20870.94921875,-4.593476179242134,0.29453125,0.2,-0.00015978909941622988,0.0003,57626.158471679686,4380,0.02763483,,,,,
40.0,69.26211547851562,899072,,,,,,,,,,,,,,,
40.0,63.952659606933594,900096,0.0,28553.33984375,-4.600640554726124,0.327294921875,0.2,-0.006998478290915955,0.0003,60209.359692382815,4390,0.034358684,,,,,
40.0,58.19230651855469,901120,,,,,,,,,,,,,,,
,,901120,,,,,,,,,,,1665.3722806199999,465,440,1936,40.0
40.0,71.72760009765625,902144,-1.1920928955078125e-07,29686.638671875,-4.630209581553936,0.305078125,0.2,0.003929134130885359,0.0003,62991.055981445315,4400,0.03379915,,,,,
40.0,69.31594848632812,903168,,,,,,,,,,,,,,,
40.0,69.34197998046875,904192,0.0,35358.265625,-4.633683824539185,0.28369140625,0.2,-0.009523840127803851,0.0003,65802.32369384766,4410,0.028373003,,,,,
40.0,63.041358947753906,905216,,,,,,,,,,,,,,,
40.0,68.86060333251953,906240,0.0,31926.5234375,-4.6216912269592285,0.2609375,0.2,-0.001511225510330405,0.0003,66779.99157714844,4420,0.024259865,,,,,
40.0,67.1923828125,907264,,,,,,,,,,,,,,,
40.0,64.02333068847656,908288,0.0,30927.779296875,-4.616527739167213,0.301416015625,0.2,0.0026933982851915063,0.0003,62941.66868896484,4430,0.030760925,,,,,
40.0,69.73904418945312,909312,,,,,,,,,,,,,,,
40.0,63.22550964355469,910336,0.0,30915.759765625,-4.625218161940575,0.311474609375,0.2,0.005183481995481997,0.0003,62357.122778320314,4440,0.030208051,,,,,
40.0,65.59738159179688,911360,,,,,,,,,,,,,,,
40.0,63.03746795654297,912384,0.0,28897.033203125,-4.635556991398334,0.347900390625,0.2,0.005994560843828367,0.0003,66388.31693115234,4450,0.036034927,,,,,
40.0,64.9293212890625,913408,,,,,,,,,,,,,,,
40.0,61.47551727294922,914432,1.7881393432617188e-07,28792.59375,-4.633228927850723,0.30849609375,0.2,-0.0009065798818483018,0.0003,59397.38096923828,4460,0.02880984,,,,,
40.0,68.67791748046875,915456,,,,,,,,,,,,,,,
40.0,61.94843292236328,916480,0.0,32555.208984375,-4.62617402523756,0.31630859375,0.2,-0.005648527579614893,0.0003,59410.90643310547,4470,0.029725447,,,,,
40.0,61.82647705078125,917504,,,,,,,,,,,,,,,
40.0,64.56697082519531,918528,0.0,24438.86328125,-4.609010481834412,0.30810546875,0.2,-0.002987058957660338,0.0003,61199.32868652344,4480,0.03049701,,,,,
40.0,65.5690689086914,919552,,,,,,,,,,,,,,,
40.0,63.00593185424805,920576,-1.1920928955078125e-07,28673.654296875,-4.608563703298569,0.324951171875,0.2,-0.003121873500640504,0.0003,62579.918029785156,4490,0.032835335,,,,,
40.0,64.58577728271484,921600,,,,,,,,,,,,,,,
,,921600,,,,,,,,,,,1680.28874374,466,450,1975,40.0
40.0,69.30281829833984,922624,0.0,26619.568359375,-4.630269619822502,0.346240234375,0.2,-0.00948117719090078,0.0003,60799.85102539063,4500,0.0311227,,,,,
40.0,65.6002426147461,923648,,,,,,,,,,,,,,,
40.0,64.2215576171875,924672,-1.1920928955078125e-07,35273.6015625,-4.642141246795655,0.3125,0.2,-1.289728534175083e-05,0.0003,62779.352087402345,4510,0.029827096,,,,,
40.0,66.76811218261719,925696,,,,,,,,,,,,,,,
40.0,61.79331970214844,926720,0.0,26410.08203125,-4.6349931672215465,0.296630859375,0.2,-0.003948410000884905,0.0003,56658.63559570313,4520,0.02776799,,,,,
40.0,68.64119720458984,927744,,,,,,,,,,,,,,,
40.0,63.3974494934082,928768,0.0,29105.900390625,-4.603751255571842,0.318994140625,0.2,-0.00428853072662605,0.0003,61574.32609863281,4530,0.031301633,,,,,
40.0,62.089195251464844,929792,,,,,,,,,,,,,,,
40.0,64.53753662109375,930816,0.0,30570.05078125,-4.5811107262969015,0.3103515625,0.2,0.004342306246689987,0.0003,59941.90220947265,4540,0.031850368,,,,,
40.0,60.092926025390625,931840,,,,,,,,,,,,,,,
40.0,64.61054992675781,932864,0.0,27436.5859375,-4.5491343781352045,0.289208984375,0.2,-0.0010903192800469697,0.0003,59804.4810546875,4550,0.026945528,,,,,
40.0,63.29817581176758,933888,,,,,,,,,,,,,,,
40.0,66.84234619140625,934912,0.0,31339.69921875,-4.551961843669415,0.300927734375,0.2,-0.00473095818888396,0.0003,61406.55289306641,4560,0.028799776,,,,,
40.0,65.13964080810547,935936,,,,,,,,,,,,,,,
40.0,66.77536010742188,936960,-1.1920928955078125e-07,32442.09375,-4.549213759601116,0.2796875,0.2,0.003488934126653476,0.0003,62022.06612548828,4570,0.029230319,,,,,
40.0,67.38849639892578,937984,,,,,,,,,,,,,,,
40.0,68.03436279296875,939008,0.0,35930.953125,-4.52424164712429,0.2927734375,0.2,-0.0028153963408840354,0.0003,62692.151538085935,4580,0.027234547,,,,,
40.0,66.106201171875,940032,,,,,,,,,,,,,,,
40.0,69.14261627197266,941056,5.960464477539063e-08,36410.4765625,-4.4840990722179415,0.342626953125,0.2,0.0017573893710505217,0.0003,66028.97131347656,4590,0.033313826,,,,,
40.0,63.982635498046875,942080,,,,,,,,,,,,,,,
,,942080,,,,,,,,,,,1701.78554033,467,460,2014,40.0
40.0,65.0113525390625,943104,0.0,33731.48046875,-4.477788206934929,0.27138671875,0.2,-0.01008243063406553,0.0003,60759.46740722656,4600,0.024704643,,,,,
40.0,67.89762878417969,944128,,,,,,,,,,,,,,,
40.0,67.24231719970703,945152,0.0,25134.341796875,-4.482053877413273,0.2935546875,0.2,0.004609598609386012,0.0003,62654.67857666015,4610,0.030585164,,,,,
40.0,66.99006652832031,946176,,,,,,,,,,,,,,,
40.0,69.22176361083984,947200,0.0,28591.22265625,-4.4796666473150255,0.332373046875,0.2,0.00019498166802804916,0.0003,67681.59661865234,4620,0.032980617,,,,,
40.0,67.08804321289062,948224,,,,,,,,,,,,,,,
40.0,72.00581359863281,949248,0.0,25940.48828125,-4.493660724163055,0.278076171875,0.2,-0.004441261295869481,0.0003,63148.60397949219,4630,0.024837442,,,,,
40.0,68.0250244140625,950272,,,,,,,,,,,,,,,
40.0,65.74873352050781,951296,-1.1920928955078125e-07,38568.33984375,-4.495098088681698,0.258447265625,0.2,-0.004833794523437973,0.0003,62301.34431152344,4640,0.026912,,,,,
40.0,65.90059661865234,952320,,,,,,,,,,,,,,,
40.0,62.61046600341797,953344,0.0,28777.892578125,-4.48826365172863,0.259765625,0.2,0.008763534516037907,0.0003,55460.85974121094,4650,0.024238877,,,,,
40.0,65.00404357910156,954368,,,,,,,,,,,,,,,
40.0,69.26809692382812,955392,0.0,24555.115234375,-4.480477295815945,0.312890625,0.2,0.004457714973250404,0.0003,66311.39317626953,4660,0.033282712,,,,,
40.0,66.27313232421875,956416,,,,,,,,,,,,,,,
40.0,67.28164672851562,957440,5.960464477539063e-08,29919.837890625,-4.450379748642445,0.28564453125,0.2,-0.0027254975066171028,0.0003,64150.90069580078,4670,0.026000742,,,,,
40.0,61.786598205566406,958464,,,,,,,,,,,,,,,
40.0,67.63925170898438,959488,0.0,25901.80078125,-4.454394337534905,0.2904296875,0.2,-0.0021357786696171387,0.0003,56673.47326660156,4680,0.028387798,,,,,
40.0,70.91426086425781,960512,,,,,,,,,,,,,,,
40.0,66.41943359375,961536,-1.1920928955078125e-07,33421.046875,-4.458231979608536,0.317236328125,0.2,0.003347821527859196,0.0003,61899.786791992185,4690,0.028884327,,,,,
40.0,67.59325408935547,962560,,,,,,,,,,,,,,,
,,962560,,,,,,,,,,,1726.20865934,468,470,2054,40.0
40.0,71.79618835449219,963584,0.0,35241.84375,-4.435804370045662,0.24462890625,0.2,0.0024520646024029703,0.0003,65406.132800292966,4700,0.022979582,,,,,
40.0,64.13255310058594,964608,,,,,,,,,,,,,,,
40.0,67.43934631347656,965632,-1.1920928955078125e-07,27698.8203125,-4.406113900244236,0.32294921875,0.2,0.005866594970575534,0.0003,60683.13841552734,4710,0.034056246,,,,,
40.0,71.2711181640625,966656,,,,,,,,,,,,,,,
40.0,68.50750732421875,967680,-1.1920928955078125e-07,29231.71875,-4.394273535907269,0.294140625,0.2,0.0031064839349710383,0.0003,60710.45789794922,4720,0.030709863,,,,,
40.0,66.77403259277344,968704,,,,,,,,,,,,,,,
40.0,69.13513946533203,969728,5.960464477539063e-08,28119.26953125,-4.391866116225719,0.27099609375,0.2,0.006939808466995601,0.0003,58829.4390991211,4730,0.026717223,,,,,
40.0,71.6701889038086,970752,,,,,,,,,,,,,,,
40.0,68.16030883789062,971776,5.960464477539063e-08,26483.14453125,-4.390772931277752,0.2537109375,0.2,-0.003327228450507391,0.0003,57169.90638427735,4740,0.025037613,,,,,
40.0,73.52912139892578,972800,,,,,,,,,,,,,,,
40.0,61.357322692871094,973824,0.0,31125.412109375,-4.385991483926773,0.28408203125,0.2,0.00806142554502003,0.0003,64035.8501953125,4750,0.028540753,,,,,
40.0,63.855594635009766,974848,,,,,,,,,,,,,,,
40.0,71.74961853027344,975872,-1.1920928955078125e-07,33271.36328125,-4.37559427022934,0.310791015625,0.2,0.004764423400047235,0.0003,61560.305700683595,4760,0.02999901,,,,,
40.0,62.611778259277344,976896,,,,,,,,,,,,,,,
40.0,64.30554962158203,977920,0.0,27633.2109375,-4.368427149951458,0.302294921875,0.2,0.004265237646177411,0.0003,64241.15004882812,4770,0.028589968,,,,,
40.0,66.42143249511719,978944,,,,,,,,,,,,,,,
40.0,67.3251724243164,979968,-1.1920928955078125e-07,26431.537109375,-4.354765610396862,0.23798828125,0.2,0.0009174007820547559,0.0003,62626.86746826172,4780,0.021740276,,,,,
40.0,70.65957641601562,980992,,,,,,,,,,,,,,,
40.0,63.31959915161133,982016,0.0,19729.42578125,-4.356675714254379,0.22958984375,0.2,-0.006223987805424258,0.0003,57312.645703125,4790,0.020433262,,,,,
40.0,65.97412109375,983040,,,,,,,,,,,,,,,
,,983040,,,,,,,,,,,1700.6247511200002,469,480,2094,40.0
40.0,71.39183044433594,984064,5.960464477539063e-08,26007.68359375,-4.359242948889732,0.275537109375,0.2,-0.0062516944046365095,0.0003,56488.1244140625,4800,0.024250705,,,,,
40.0,66.6412582397461,985088,,,,,,,,,,,,,,,
40.0,66.79721069335938,986112,0.0,27810.099609375,-4.363476516306401,0.276318359375,0.2,-0.0005652739646393456,0.0003,56920.51110839844,4810,0.025596993,,,,,
40.0,69.14227294921875,987136,,,,,,,,,,,,,,,
40.0,68.93529510498047,988160,0.0,25975.59765625,-4.371217402815819,0.24765625,0.2,0.006001094907696824,0.0003,60358.86048583985,4820,0.023420468,,,,,
40.0,66.03350830078125,989184,,,,,,,,,,,,,,,
40.0,69.64192199707031,990208,0.0,28945.599609375,-4.356117029488087,0.29541015625,0.2,0.009924255574878771,0.0003,54289.48072509766,4830,0.028451331,,,,,
40.0,65.46986389160156,991232,,,,,,,,,,,,,,,
40.0,63.66265869140625,992256,0.0,21929.255859375,-4.347343908250332,0.2759765625,0.2,0.003288863737543579,0.0003,51043.35665283203,4840,0.025360994,,,,,
