time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean
1399808,120.0,79.29988098144531,0.0003,96.17564392089844,-3.4442375123500826,0.3,-0.018529870380007196,0.03230107,0.177880859375,5.960464477539063e-08,6830,59.824767127633095,,,,,
1400832,120.0,81.46185302734375,,,,,,,,,,,,,,,
1401856,120.0,81.39478302001953,0.0003,71.94280242919922,-3.414564411714673,0.3,-0.01623987843922805,0.03289073,0.165087890625,-1.1920928955078125e-07,6840,63.932959768176076,,,,,
1402880,120.0,80.26724243164062,,,,,,,,,,,,,,,
1403904,120.0,82.023681640625,0.0003,38.53658676147461,-3.376966041326523,0.3,-0.01125200376372959,0.029325437,0.115625,0.0,6850,59.5837820649147,,,,,
1404928,120.0,83.5286865234375,,,,,,,,,,,,,,,
1405952,120.0,79.02182006835938,0.0003,30.071565628051758,-3.4035666156560183,0.3,-0.011200842849939363,0.03083893,0.1302734375,0.0,6860,56.22952666580677,,,,,
1406976,120.0,78.33834838867188,,,,,,,,,,,,,,,
1408000,120.0,77.10994720458984,0.0003,58.096351623535156,-3.397479681670666,0.3,-0.009537432249635458,0.028017726,0.104248046875,0.0,6870,60.287354704737666,,,,,
1409024,120.0,81.26420593261719,,,,,,,,,,,,,,,
1410048,120.0,79.92179107666016,0.0003,34.53086471557617,-3.438217080011964,0.3,-0.014684330889940611,0.03670982,0.14462890625,0.0,6880,65.45885717868805,,,,,
1411072,120.0,81.53312683105469,,,,,,,,,,,,,,,
1412096,120.0,77.84526824951172,0.0003,33.576107025146484,-3.452786283940077,0.3,-0.017298861160452362,0.028375324,0.17099609375,0.0,6890,55.36993911266327,,,,,
1413120,120.0,77.67475891113281,,,,,,,,,,,,,,,
1414144,120.0,79.31940460205078,0.0003,35.83038330078125,-3.4607052952051163,0.3,-0.01334796711889794,0.03408626,0.136767578125,0.0,6900,60.12653474956751,,,,,
1415168,120.0,80.3105239868164,,,,,,,,,,,,,,,
1415168,,,,,,,,,,,,,120.0,1691,300,363,79.44241986000002
1416192,120.0,83.55064392089844,0.0003,18.633996963500977,-3.452599288523197,0.3,-0.01256146381929284,0.023448065,0.131103515625,0.0,6910,64.74591513574123,,,,,
1417216,120.0,81.69367980957031,,,,,,,,,,,,,,,
1418240,120.0,80.15451049804688,0.0003,93.38131713867188,-3.4360424038022757,0.3,-0.016830251091596436,0.029259248,0.15634765625,5.960464477539063e-08,6920,61.35168316960335,,,,,
1419264,120.0,83.2169418334961,,,,,,,,,,,,,,,
1420288,120.0,80.16352081298828,0.0003,40.56722640991211,-3.40703503228724,0.3,-0.014365970361541257,0.034320213,0.1546875,5.960464477539063e-08,6930,58.4091948479414,,,,,
1421312,120.0,79.52850341796875,,,,,,,,,,,,,,,
1422336,120.0,81.74673461914062,0.0003,89.12430572509766,-3.4253156907856463,0.3,-0.02005374832660891,0.035636596,0.201416015625,0.0,6940,61.8861094892025,,,,,
1423360,120.0,81.26544189453125,,,,,,,,,,,,,,,
1424384,120.0,83.85462951660156,0.0003,46.24581527709961,-3.427835076674819,0.3,-0.017447073516814272,0.027672932,0.171728515625,0.0,6950,54.315724071860316,,,,,
1425408,120.0,82.04241180419922,,,,,,,,,,,,,,,
1426432,120.0,84.38951110839844,0.0003,60.72580337524414,-3.4560721918940542,0.3,-0.01386962384931394,0.035544857,0.156494140625,-1.1920928955078125e-07,6960,59.46255404651165,,,,,
1427456,120.0,82.18972778320312,,,,,,,,,,,,,,,
1428480,120.0,84.62857818603516,0.0003,54.35597610473633,-3.4520242143422366,0.3,-0.01352661788550904,0.032660365,0.15,0.0,6970,66.89020392894744,,,,,
1429504,120.0,83.10717010498047,,,,,,,,,,,,,,,
1430528,120.0,79.48106384277344,0.0003,73.6318588256836,-3.4237379666417835,0.3,-0.023194730221439384,0.034992192,0.20458984375,-1.1920928955078125e-07,6980,59.62948260903359,,,,,
1431552,120.0,77.30635070800781,,,,,,,,,,,,,,,
1432576,120.0,81.4326400756836,0.0003,31.964229583740234,-3.3789521966129543,0.3,-0.01720400196063565,0.03681452,0.1609375,0.0,6990,57.75849034041166,,,,,
1433600,120.0,78.33737182617188,,,,,,,,,,,,,,,
1434624,120.0,79.17572021484375,0.0003,58.76371383666992,-3.397005405649543,0.3,-0.01847756649949588,0.030624105,0.16435546875,0.0,7000,51.646943831443785,,,,,
1435648,120.0,78.64995574951172,,,,,,,,,,,,,,,
1435648,,,,,,,,,,,,,120.0,1747,310,363,80.46049216
1436672,120.0,80.87065124511719,0.0003,40.504798889160156,-3.396723901107907,0.3,-0.015854676314120297,0.028523702,0.16865234375,-1.1920928955078125e-07,7010,60.26566691696644,,,,,
1437696,120.0,81.20330810546875,,,,,,,,,,,,,,,
1438720,120.0,84.63139343261719,0.0003,94.22473907470703,-3.4183378860354425,0.3,-0.023216109125496587,0.033880956,0.20205078125,5.960464477539063e-08,7020,61.55919633507729,,,,,
1439744,120.0,80.2640609741211,,,,,,,,,,,,,,,
1440768,120.0,81.95350646972656,0.0003,78.32994079589844,-3.4126378815621137,0.3,-0.016334592570638053,0.03561958,0.202099609375,0.0,7030,59.50019012391567,,,,,
1441792,120.0,82.19564819335938,,,,,,,,,,,,,,,
1442816,120.0,83.47743225097656,0.0003,47.660614013671875,-3.3704936601221562,0.3,-0.014382990477315616,0.02862098,0.1478515625,-1.1920928955078125e-07,7040,61.49904216527939,,,,,
1443840,120.0,80.45745086669922,,,,,,,,,,,,,,,
1444864,120.0,82.37059020996094,0.0003,42.3394775390625,-3.3392375715076925,0.3,-0.01767062111539417,0.036535207,0.18154296875,5.960464477539063e-08,7050,57.44560434818268,,,,,
1445888,120.0,82.3267822265625,,,,,,,,,,,,,,,
1446912,120.0,78.879150390625,0.0003,36.78584289550781,-3.3358812257647514,0.3,-0.017044936777529072,0.02928292,0.181884765625,5.960464477539063e-08,7060,53.129804137349126,,,,,
1447936,120.0,80.97846984863281,,,,,,,,,,,,,,,
1448960,120.0,82.3287353515625,0.0003,61.81008529663086,-3.3481882624328136,0.3,-0.024698440411157208,0.034969606,0.23984375,-1.1920928955078125e-07,7070,49.85855264812708,,,,,
1449984,120.0,80.76515197753906,,,,,,,,,,,,,,,
1451008,120.0,84.8828125,0.0003,41.280033111572266,-3.3447623793035746,0.3,-0.016363401465059723,0.029449336,0.151025390625,5.960464477539063e-08,7080,54.584582942724225,,,,,
1452032,120.0,82.02085876464844,,,,,,,,,,,,,,,
1453056,120.0,82.45834350585938,0.0003,46.630332946777344,-3.308608528599143,0.3,-0.016011690368759445,0.023799963,0.15390625,-1.1920928955078125e-07,7090,60.872341349720955,,,,,
1454080,120.0,81.16911315917969,,,,,,,,,,,,,,,
1455104,120.0,82.81058502197266,0.0003,38.68332290649414,-3.350976173207164,0.3,-0.0103462704393678,0.025956191,0.11865234375,0.0,7100,50.501942813396454,,,,,
1456128,120.0,81.000732421875,,,,,,,,,,,,,,,
1456128,,,,,,,,,,,,,120.0,1803,320,363,81.01800974
1457152,120.0,82.03561401367188,0.0003,68.92198944091797,-3.3504952508956194,0.3,-0.016684865317802177,0.03133796,0.15634765625,0.0,7110,59.880967712402345,,,,,
1458176,120.0,80.28993225097656,,,,,,,,,,,,,,,
1459200,120.0,82.89273834228516,0.0003,41.913082122802734,-3.3598821975290774,0.3,-0.01711195307725575,0.028507993,0.143408203125,0.0,7120,64.18455470502377,,,,,
1460224,120.0,82.07134246826172,,,,,,,,,,,,,,,
1461248,120.0,82.04365539550781,0.0003,75.58363342285156,-3.368886101618409,0.3,-0.012257579175093269,0.032068547,0.13935546875,-1.1920928955078125e-07,7130,57.7885237544775,,,,,
1462272,120.0,82.82386779785156,,,,,,,,,,,,,,,
1463296,120.0,80.0733871459961,0.0003,60.24116134643555,-3.4365418959408998,0.3,-0.011993612010701326,0.029418748,0.12099609375,0.0,7140,60.99017044305801,,,,,
1464320,120.0,83.99465942382812,,,,,,,,,,,,,,,
1465344,120.0,75.51434326171875,0.0003,58.73873519897461,-3.4219995819032194,0.3,-0.00879946494678734,0.025815431,0.125634765625,0.0,7150,66.41405794620513,,,,,
1466368,120.0,79.7689208984375,,,,,,,,,,,,,,,
1467392,120.0,79.19172668457031,0.0003,69.55946350097656,-3.442328119650483,0.3,-0.01150648948532762,0.030357271,0.14130859375,0.0,7160,58.86310547590256,,,,,
1468416,120.0,80.72179412841797,,,,,,,,,,,,,,,
1469440,120.0,82.120849609375,0.0003,47.98783874511719,-3.441962493211031,0.3,-0.011185245292290346,0.028451419,0.109619140625,0.0,7170,65.47985607385635,,,,,
1470464,120.0,80.9681625366211,,,,,,,,,,,,,,,
1471488,120.0,83.65736389160156,0.0003,82.35155487060547,-3.4092368271201847,0.3,-0.014751976551633562,0.029110353,0.16689453125,0.0,7180,54.948549216985704,,,,,
1472512,120.0,81.24491882324219,,,,,,,,,,,,,,,
1473536,120.0,79.75668334960938,0.0003,57.599525451660156,-3.45076964199543,0.3,-0.014187469815078657,0.028300729,0.151708984375,0.0,7190,62.5507901892066,,,,,
1474560,120.0,81.86123657226562,,,,,,,,,,,,,,,
1475584,120.0,85.0141372680664,0.0003,46.39441680908203,-3.4531835466623306,0.3,-0.014014669737662189,0.029908635,0.139697265625,0.0,7200,62.80212441384792,,,,,
1476608,120.0,81.67364501953125,,,,,,,,,,,,,,,
1476608,,,,,,,,,,,,,120.0,1859,330,363,81.93253315
1477632,120.0,82.71157836914062,0.0003,82.01467895507812,-3.4519738662987947,0.3,-0.018135681183775888,0.036733672,0.1998046875,0.0,7210,65.0592488348484,,,,,
1478656,120.0,80.71304321289062,,,,,,,,,,,,,,,
1479680,120.0,83.12765502929688,0.0003,64.3346176147461,-3.479493632912636,0.3,-0.014269984120619483,0.027800268,0.145166015625,1.1920928955078125e-07,7220,70.49212097525597,,,,,
1480704,120.0,79.13740539550781,,,,,,,,,,,,,,,
1481728,120.0,80.98391723632812,0.0003,76.66632080078125,-3.458780375495553,0.3,-0.015329939763978473,0.028810557,0.136962890625,-1.1920928955078125e-07,7230,65.74346867501735,,,,,
1482752,120.0,79.74471282958984,,,,,,,,,,,,,,,
1483776,120.0,79.50515747070312,0.0003,62.8988151550293,-3.406458283960819,0.3,-0.01785175787372282,0.03666777,0.17255859375,0.0,7240,62.20530353486538,,,,,
1484800,120.0,76.89756774902344,,,,,,,,,,,,,,,
1485824,120.0,81.790771484375,0.0003,56.60682678222656,-3.400449428707361,0.3,-0.009775878229265799,0.023774693,0.116357421875,0.0,7250,63.983275866508485,,,,,
1486848,120.0,82.54440307617188,,,,,,,,,,,,,,,
1487872,120.0,80.54216766357422,0.0003,69.68843841552734,-3.391799644380808,0.3,-0.0153912205612869,0.02912367,0.161083984375,-1.1920928955078125e-07,7260,58.93297892361879,,,,,
1488896,120.0,81.19186401367188,,,,,,,,,,,,,,,
1489920,120.0,84.47315216064453,0.0003,60.59360885620117,-3.4013610683381557,0.3,-0.015017036344579538,0.025625583,0.137841796875,0.0,7270,59.71215426325798,,,,,
1490944,120.0,84.28141784667969,,,,,,,,,,,,,,,
1491968,120.0,85.48976135253906,0.0003,69.82763671875,-3.3837819010019303,0.3,-0.015512675650825258,0.02958874,0.15849609375,5.960464477539063e-08,7280,63.75354000329971,,,,,
1492992,120.0,81.16566467285156,,,,,,,,,,,,,,,
1494016,120.0,84.63370513916016,0.0003,40.41730880737305,-3.386642837524414,0.3,-0.013021171418222366,0.032352645,0.158203125,1.1920928955078125e-07,7290,60.42798117399216,,,,,
1495040,120.0,84.85420227050781,,,,,,,,,,,,,,,
1496064,120.0,84.22946166992188,0.0003,62.26203155517578,-3.4122906189411877,0.3,-0.015475613537273603,0.027363826,0.16865234375,-1.1920928955078125e-07,7300,66.23673974573612,,,,,
1497088,120.0,82.72569274902344,,,,,,,,,,,,,,,
1497088,,,,,,,,,,,,,120.0,1915,340,363,81.71607794
1498112,120.0,85.91764831542969,0.0003,90.28395080566406,-3.398156910017133,0.3,-0.00977385977821541,0.026568644,0.121337890625,0.0,7310,66.41788418293,,,,,
1499136,120.0,80.1375732421875,,,,,,,,,,,,,,,
1500160,120.0,81.39805603027344,0.0003,94.82818603515625,-3.367238722741604,0.3,-0.004774852138507413,0.026758028,0.102734375,5.960464477539063e-08,7320,61.64440529048443,,,,,
1501184,120.0,83.78297424316406,,,,,,,,,,,,,,,
1502208,120.0,81.90980529785156,0.0003,40.01814651489258,-3.400200105831027,0.3,-0.014125261986555416,0.03011727,0.138671875,0.0,7330,65.11144241392613,,,,,
1503232,120.0,82.33598327636719,,,,,,,,,,,,,,,
1504256,120.0,84.42779541015625,0.0003,48.13092803955078,-3.3939166508615015,0.3,-0.01756155076836876,0.03058083,0.152392578125,0.0,7340,62.68124348819256,,,,,
1505280,120.0,80.13304138183594,,,,,,,,,,,,,,,
1506304,120.0,80.30148315429688,0.0003,67.37232208251953,-3.3811266850680113,0.3,-0.013371978704162757,0.028759217,0.145947265625,0.0,7350,59.21493248343468,,,,,
1507328,120.0,84.84322357177734,,,,,,,,,,,,,,,
1508352,120.0,79.87606048583984,0.0003,57.39519500732422,-3.384413880109787,0.3,-0.018249599180126096,0.035157196,0.184814453125,0.0,7360,58.49916926324367,,,,,
1509376,120.0,79.27019500732422,,,,,,,,,,,,,,,
1510400,120.0,81.0906982421875,0.0003,44.218299865722656,-3.395672742649913,0.3,-0.011406761688704137,0.03147636,0.142822265625,0.0,7370,59.507482543587685,,,,,
1511424,120.0,81.71821594238281,,,,,,,,,,,,,,,
1512448,120.0,81.54603576660156,0.0003,31.522991180419922,-3.380839677900076,0.3,-0.016631348679948133,0.03156745,0.15234375,0.0,7380,64.1514902472496,,,,,
1513472,120.0,84.15213012695312,,,,,,,,,,,,,,,
1514496,120.0,81.6639633178711,0.0003,81.771484375,-3.4079139977693558,0.3,-0.014181404607370496,0.023829173,0.128662109375,0.0,7390,60.875671225786206,,,,,
1515520,120.0,81.40711212158203,,,,,,,,,,,,,,,
1516544,120.0,82.25341796875,0.0003,51.227195739746094,-3.4149395748972893,0.3,-0.0226476898378678,0.030113345,0.1669921875,5.960464477539063e-08,7400,61.85530769228935,,,,,
1517568,120.0,80.05113220214844,,,,,,,,,,,,,,,
1517568,,,,,,,,,,,,,120.0,1971,350,363,82.68029476
1518592,120.0,80.48860168457031,0.0003,47.0515022277832,-3.430097100511193,0.3,-0.013606722420081496,0.024225842,0.115478515625,0.0,7410,71.47214097380638,,,,,
1519616,120.0,81.69706726074219,,,,,,,,,,,,,,,
1520640,120.0,82.87676239013672,0.0003,61.86514663696289,-3.4290725041180847,0.3,-0.01422634214941354,0.02922643,0.155029296875,1.1920928955078125e-07,7420,75.5555094897747,,,,,
1521664,120.0,83.43360900878906,,,,,,,,,,,,,,,
1522688,120.0,82.8958740234375,0.0003,102.92022705078125,-3.407834680378437,0.3,-0.015114334000827512,0.03619819,0.21416015625,0.0,7430,73.95313985943794,,,,,
1523712,120.0,80.53297424316406,,,,,,,,,,,,,,,
1524736,120.0,81.796142578125,0.0003,98.43016052246094,-3.3800919968634844,0.3,-0.011518130579497665,0.03533025,0.137158203125,0.0,7440,60.92967807352543,,,,,
1525760,120.0,82.88089752197266,,,,,,,,,,,,,,,
1526784,120.0,79.44287109375,0.0003,47.23174285888672,-3.3680794671177865,0.3,-0.010395719196094434,0.029664617,0.121044921875,0.0,7450,60.534990108013154,,,,,
1527808,120.0,77.9647216796875,,,,,,,,,,,,,,,
1528832,120.0,83.26432800292969,0.0003,86.05685424804688,-3.401183184608817,0.3,-0.0075400235393317415,0.032318003,0.129443359375,0.0,7460,64.92561280429364,,,,,
1529856,120.0,82.13699340820312,,,,,,,,,,,,,,,
1530880,120.0,84.62299346923828,0.0003,41.290489196777344,-3.410150368511677,0.3,-0.010845930559298722,0.024496857,0.1166015625,-1.1920928955078125e-07,7470,63.78050026893616,,,,,
1531904,120.0,82.57231903076172,,,,,,,,,,,,,,,
1532928,120.0,87.13887786865234,0.0003,91.99771881103516,-3.4120105996727945,0.3,-0.020246377240982837,0.03017533,0.17646484375,0.0,7480,67.59683266282082,,,,,
1533952,120.0,84.65026092529297,,,,,,,,,,,,,,,
1534976,120.0,80.19978332519531,0.0003,33.13874816894531,-3.3911757841706276,0.3,-0.009752508696328733,0.029940654,0.1330078125,0.0,7490,63.02916729152203,,,,,
1536000,120.0,81.33859252929688,,,,,,,,,,,,,,,
1537024,120.0,82.02706146240234,0.0003,50.464717864990234,-3.3844939664006235,0.3,-0.019301177768284106,0.03778474,0.184814453125,0.0,7500,56.88969924747944,,,,,
1538048,120.0,83.7667007446289,,,,,,,,,,,,,,,
1538048,,,,,,,,,,,,,120.0,2027,360,363,83.84712776
1539072,120.0,85.92655944824219,0.0003,60.461692810058594,-3.351820248737931,0.3,-0.008780384220153791,0.032199193,0.120751953125,0.0,7510,64.65029183030128,,,,,
1540096,120.0,78.08670043945312,,,,,,,,,,,,,,,
1541120,120.0,85.47484588623047,0.0003,90.81172180175781,-3.3408728156238796,0.3,-0.010365649185041547,0.025788859,0.12099609375,0.0,7520,56.521501761674884,,,,,
1542144,120.0,80.20236206054688,,,,,,,,,,,,,,,
1543168,120.0,85.82470703125,0.0003,66.91848754882812,-3.312238207831979,0.3,-0.01672334186223452,0.033032447,0.1693359375,5.960464477539063e-08,7530,54.598125490546224,,,,,
1544192,120.0,81.74443054199219,,,,,,,,,,,,,,,
1545216,120.0,85.74378967285156,0.0003,59.41356658935547,-3.266736984625459,0.3,-0.011640587670990498,0.02872533,0.11142578125,0.0,7540,53.52436119914055,,,,,
1546240,120.0,85.12019348144531,,,,,,,,,,,,,,,
1547264,120.0,84.91891479492188,0.0003,47.68138122558594,-3.308695836737752,0.3,-0.01302920817033737,0.027133662,0.123388671875,0.0,7550,57.738942405581476,,,,,
1548288,120.0,84.642822265625,,,,,,,,,,,,,,,
1549312,120.0,83.85508728027344,0.0003,87.49495697021484,-3.360120639577508,0.3,-0.014504857177962549,0.02842522,0.16376953125,0.0,7560,55.26627742052078,,,,,
1550336,120.0,84.64630126953125,,,,,,,,,,,,,,,
1551360,120.0,81.27403259277344,0.0003,70.47968292236328,-3.380825175344944,0.3,-0.013861091414582916,0.02835926,0.12939453125,0.0,7570,52.68369114696979,,,,,
1552384,120.0,82.602783203125,,,,,,,,,,,,,,,
1553408,120.0,83.15510559082031,0.0003,31.566946029663086,-3.3652626398950813,0.3,-0.013395876130380202,0.028263872,0.16015625,0.0,7580,59.73825285434723,,,,,
1554432,120.0,80.13505554199219,,,,,,,,,,,,,,,
1555456,120.0,83.19882202148438,0.0003,43.47966003417969,-3.3780229937285187,0.3,-0.012812175518411096,0.029493798,0.158740234375,0.0,7590,57.77733937203884,,,,,
1556480,120.0,83.401123046875,,,,,,,,,,,,,,,
1557504,120.0,79.72036743164062,0.0003,79.71797180175781,-3.412734478712082,0.3,-0.009583013273731922,0.023091704,0.116943359375,0.0,7600,56.535077455639836,,,,,
1558528,120.0,75.48478698730469,,,,,,,,,,,,,,,
1558528,,,,,,,,,,,,,120.0,2083,370,363,81.65419711
1559552,120.0,81.99131774902344,0.0003,97.01560974121094,-3.3860568147152663,0.3,-0.012731509799777996,0.02787975,0.131396484375,0.0,7610,59.70978459715843,,,,,
1560576,120.0,81.3345947265625,,,,,,,,,,,,,,,
1561600,120.0,81.09465789794922,0.0003,61.14884567260742,-3.391572108492255,0.3,-0.018558862333156866,0.031403445,0.176708984375,0.0,7620,56.42008491009474,,,,,
1562624,120.0,77.83407592773438,,,,,,,,,,,,,,,
1563648,120.0,79.69584655761719,0.0003,61.957000732421875,-3.374851671233773,0.3,-0.012857816780888242,0.028955398,0.1142578125,0.0,7630,59.50228058695793,,,,,
1564672,120.0,79.87721252441406,,,,,,,,,,,,,,,
1565696,120.0,80.88154602050781,0.0003,70.02643585205078,-3.369420155137777,0.3,-0.016182504109019648,0.027048154,0.1640625,5.960464477539063e-08,7640,57.14317265152931,,,,,
1566720,120.0,82.81905364990234,,,,,,,,,,,,,,,
1567744,120.0,79.81310272216797,0.0003,69.39092254638672,-3.3606999032199383,0.3,-0.016664947680692422,0.034154985,0.165966796875,0.0,7650,64.8192479044199,,,,,
1568768,120.0,81.68749237060547,,,,,,,,,,,,,,,
1569792,120.0,78.58271026611328,0.0003,31.333948135375977,-3.3490924932062627,0.3,-0.008849940806248924,0.026077434,0.121875,-1.1920928955078125e-07,7660,55.345445001125334,,,,,
1570816,120.0,83.72891998291016,,,,,,,,,,,,,,,
1571840,120.0,82.25506591796875,0.0003,86.63746643066406,-3.33441653996706,0.3,-0.011987249708909076,0.026298888,0.1240234375,0.0,7670,64.12882425785065,,,,,
1572864,120.0,83.6638412475586,,,,,,,,,,,,,,,
1573888,120.0,75.06659698486328,0.0003,76.55864715576172,-3.336110233515501,0.3,-0.01521566785449977,0.036126494,0.15634765625,0.0,7680,65.94494448006154,,,,,
1574912,120.0,84.09823608398438,,,,,,,,,,,,,,,
1575936,120.0,84.63129425048828,0.0003,44.31144714355469,-3.3559926569461824,0.3,-0.014535001009062399,0.027009886,0.1330078125,0.0,7690,56.750247940421104,,,,,
1576960,120.0,80.01791381835938,,,,,,,,,,,,,,,
1577984,120.0,81.80978393554688,0.0003,60.725982666015625,-3.4147679839283227,0.3,-0.015516396887323935,0.033338465,0.1607421875,0.0,7700,60.46312065422535,,,,,
1579008,120.0,79.63296508789062,,,,,,,,,,,,,,,
1579008,,,,,,,,,,,,,120.0,2139,380,363,81.28463964000001
1580032,120.0,80.41572570800781,0.0003,58.69783020019531,-3.422457963973284,0.3,-0.016364062252978328,0.031318143,0.175439453125,-1.1920928955078125e-07,7710,62.20928739905357,,,,,
1581056,120.0,82.00235748291016,,,,,,,,,,,,,,,
1582080,120.0,81.23734283447266,0.0003,63.53712463378906,-3.4039028625935317,0.3,-0.01730111240322003,0.033467907,0.17294921875,0.0,7720,65.55205562710762,,,,,
1583104,120.0,82.36233520507812,,,,,,,,,,,,,,,
1584128,120.0,84.87281799316406,0.0003,25.810226440429688,-3.3897927943617105,0.3,-0.010809524478827371,0.030923173,0.14609375,0.0,7730,62.74239380955696,,,,,
1585152,120.0,82.30638885498047,,,,,,,,,,,,,,,
1586176,120.0,84.72384643554688,0.0003,55.2468376159668,-3.4084243781864645,0.3,-0.014660631887818455,0.022603568,0.14609375,1.1920928955078125e-07,7740,61.8218751847744,,,,,
1587200,120.0,84.5020751953125,,,,,,,,,,,,,,,
1588224,120.0,84.08856201171875,0.0003,19.451669692993164,-3.393776650726795,0.3,-0.01905437324603554,0.0381312,0.195947265625,0.0,7750,57.5579384714365,,,,,
1589248,120.0,83.0730209350586,,,,,,,,,,,,,,,
1590272,120.0,85.21430969238281,0.0003,47.34455108642578,-3.415441206470132,0.3,-0.014632576636358863,0.03621428,0.158203125,5.960464477539063e-08,7760,58.39748684167862,,,,,
1591296,120.0,82.93487548828125,,,,,,,,,,,,,,,
1592320,120.0,81.9722671508789,0.0003,58.55695343017578,-3.397523447498679,0.3,-0.018715884883204126,0.03274159,0.183984375,-1.1920928955078125e-07,7770,63.251868867874144,,,,,
1593344,120.0,84.68370056152344,,,,,,,,,,,,,,,
1594368,120.0,78.67652130126953,0.0003,35.6964111328125,-3.3542576011270286,0.3,-0.010239316685328959,0.024801798,0.108837890625,0.0,7780,58.453720691800115,,,,,
1595392,120.0,84.6449966430664,,,,,,,,,,,,,,,
1596416,120.0,80.12721252441406,0.0003,52.12125015258789,-3.351563762128353,0.3,-0.02162514895608183,0.0394039,0.200390625,5.960464477539063e-08,7790,62.6273206025362,,,,,
1597440,120.0,79.84048461914062,,,,,,,,,,,,,,,
1598464,120.0,82.54296112060547,0.0003,51.93501281738281,-3.375994120538235,0.3,-0.014061921930260724,0.032233596,0.153564453125,0.0,7800,60.213679826259614,,,,,
1599488,120.0,84.07977294921875,,,,,,,,,,,,,,,
1599488,,,,,,,,,,,,,120.0,2195,390,363,82.30696895999999
1600512,120.0,85.32760620117188,0.0003,33.69329833984375,-3.365822584554553,0.3,-0.01646295038808603,0.03415448,0.17529296875,0.0,7810,55.02361994683743,,,,,
1601536,120.0,80.22994995117188,,,,,,,,,,,,,,,
